text,label
[USR] يا شرق سلوي.... اتقي الله يعني اذا كان زعمائك خنازير وكلاب مش قادرة تصدقي هالحكي،،،،، والله انا فلسطين… [URL],1
صح مشرد ب المانيه خليك ب بول البعير تبعك,0
[USR] [USR] [USR] [USR] [USR] سلطانكم يا الحريم سنين ينابح ولا حصل عليها، خلكن على كراتين البيض.,0
لمن اضارب مع احد وسخ ازعل انو اهلي  مربيني كويس وما اقدر ارد عليه بالمثل,0
وبصفتنا مغاربة لا نقبل دعم من خاننا في يوم الايام وكان يشتمنا يا شارب بول البعير [USR],0
[USR] موتوا بغيظكم ليش قادتكم ماشربوا بول البعير كلما اردنا ان نبتعد عن الجيفة الطائفية اقحمتم انوفكم في مجا… [URL],1
[USR] [USR] انتى لية بتزعلى من الحقيقة بلاش منحرفة وعاوزين نعرف هتمشيها ازاى ظيب اومال انتى فاكرة ا… [URL],0
كل الامتحانات سااهله الا لمن تكون المراقبه بايره [URL],0
[USR] [USR] [USR] [USR] [USR] عشان انتو بس والاعلام عندنا بس بيوريكوا التحرش… [URL],0
مشعل السديري - شعرة من جلد خنزير [URL],0
[USR] مبروك عقبال بيت خنزير اريانا,1
[USR] واضح انه عيل سوري ودل لا ملام عليهم شويه رمم وانضف ما فيهم وسخ,1
ونحن في طريقنا للعودة قبل 6 ساعات وإذا برجال الرجال قد طهروا جبن وقدهم يبترعوا على آليات #عدوان_خنازير_الخليج,0
الانسان دا كائن وسخ والله,0
[USR] لاء دكر واغلط والى يغلط فى بنت اصلا موش راجل  فا اغلط بتقول كمية اللفاظ محسسنى الى رباك كان وسخ,0
بول البعير اصلي [USR],0
[USR] [USR] [USR] المغاربة يكرهون شاربي بول البعير,1
[USR] [USR] [USR] [USR] بول البعير يكرم عنه لكن لا تلومينه من امس  شارب  هو  بول خنزير وي… [USR],0
والله محد خروف غيركم والي يطرونه يسواكم كلكم بأخلاقه مب رغاي شرات الحريم ويصيح فصراحه مثلكم ي السبلان [URL],0
انك تبقي متمسك بحاجه انت عارف انها بتأذيك و الكل بيقول سيبيها و محدش فاهم قد ايه دا صعب فعلا..  ما احنا مش هندوس عل… [URL],0
هآرتز: الاف من اللاجئين الافارقة (ربع مليون) في #مصر وقعوا ضحية لتجارة الاعضاء الغير قانونية!,0
في خضم التعليق  على   #الحرب_على_التحرش التي…,0
يوم تاني تجي وحدة بايرة تقول النساوين مش كيف الرجالة يخدمو ربع توكة بس لانهم يتعبو بسرعة [URL],0
استغفرالله .. يعني بصراحه بعض الشباب احسهم راضعين دهن خنزير,1
اليوم كان عندي محاضرة عن نظام التحرش ووحده تناقش الدكتورة قالت لها ممكن تكون البنت جنت على نفسها بالتبرج وكل القاعه… [URL],0
[USR] [USR] خنزير صادق افضل من خنزير عميل ياخميني الخنازير لكن مت بغيظك انت امام السعودية العظمى,0
[USR] هذا اللي عندكم كلام وسخ وسب اعراض الناس بس بالملعب جرابيع قدامنا واخر شي كاس العالم اعتقد مانسيت,1
مين تبي الحس كسها وينها اربعينيه ثلاثينية او متزوجه بدويه  محرومه ندردش سوالف منحرفة ثلاثينيه,0
[USR] [USR] [USR] [USR] [USR] مذهبهم قتل وسبي واكل الجيف وشرب بول البعير وضراط...طاح حظهم وحظ كل عار,1
#طال_عمره بيتهيألي دالوقت كل واحد عرف مقامه وتمامه.. واللي هييجي ع الأهلي بنص كلمة هندوس على وشه ووش اللي يعرص له ب… [URL],1
[USR] هذا شعار هندوس,0
ومليشيات مسلحة  منحرفة,0
الصور العارية واجسام البنات ومقاطع منحرفة ، ستشهد عليها الاصابع يوم القيامة ، كفاكم استهانة قالجنة اغلى,0
سؤال هل شربت بول البعير [USR],1
لعل هذا الامر يظهر حالة المجتمع الذكوري اللي دابحينا فيها كل ما دق الكوز بالجرة.. اما ظاهرة التحرش او الاغتصاب بأي… [URL],0
وباير : بمعنى كسول او عدم اظهار الجدية في الامر,0
[USR] [USR] [USR] كمن فسر الماء بالماء.. ياغبي العالم كله عرف انكم خنازير مو بس السعوديين.. رح الشبك… [URL],1
كل ما ابقى فالمواصلات او فالشارع او حتى فالشغل الحريم والبنات لابسين حتة طرحه ربع…,0
فرنسا تدعو لإنشاء مراكز لعبور اللاجئين الأفارقة في ليبيا - [URL],0
[USR] [USR] هقولك ايه . شارب بول البعير فعلا,1
ياجماعه موضوع استعمال مزيلات العرق دا ، موضوع هادف و مثمر اكتر من التحرش ، والله محتاجين نتكلم فيو اكتر من اي حاجه… [URL],0
[USR] [USR] لا هندوس,0
[USR] [USR] نحن لا نشرب بول البعير . لأنه كان حالة خاصة لعلاج مرض .كما ان بعض علماء الاسلام يحرمون شربه… [USR],0
[USR] [USR] [USR] [USR] لو سمحت الرجال لمن يتكلمو الحريم بتسكت ☺️,0
تصيب البرؤساء الافارقة الضعفاء اسماعيل قيلي وئيس جيبوتي  وفرماجو رئي… [URL],0
[USR] [USR] أنظف وأطهر للبقاع المقدسة ، ودعواتنا أن تنفق وتغادر الحياة وهي لم تحج وفي لقاء حميم مع خنزير الضاحية,1
ما فيها حاجة لأنو التحرش لازم يتم علي بت [URL],0
شوفو ليكم حاجة غير التحرش ده البن… [URL],0
اليتبقي  فحل في العين  من الحريم توصل في خاص,0
[USR] لا والله ليس مسكين اقرأي اخبار نساء العالمين حتى تعرفين ان هذا المهر اللذي يقدمه لا يسوى الا وسخ اظفارها… [URL],0
#في_بلادك_تقدري تكملي قرايتك وتخدمي وما يعايروكش على انك ما تزوجتيش وما يقولولكش بايرة ولا عانس ولا مسكينة لازم رجل… [URL],0
بيت وسخ بصحيح.   [URL],0
مش دايرة حجاب = كافرة متبرجة ما تصليش,1
والشيعة اكلي روث وماصي بول الحمير,0
[USR] [USR] لو التحرش يكون ع اللبس والضيق والقصير او بالاصح الوحده تبرز مفاتنها ؛ طيب القواصر اللي لا صدر ولا… [URL],0
عادي ردوا زي كذا بس لو التحرش انقلب لاعتداء جسدي بالض… [URL],0
شغل الحريم هذا ماينفع مع الرجال #ادواردو_يرفض_شعار_الوطن,0
[USR] [USR] شرب بول البعير ليس مذكور في القرآن والحجامه ايضا . عندما تنتقد كتاب يجب عليك قرائته وليس ان… [URL],0
[USR] ما هو تخصص الشنقيذي هذا هل هو مدرس في السياسة ام عام الإجرام ام انه جاء ليقبض بالدولار ويكذب على خنازير ا… [URL],1
[USR] [USR] بالعكس ماله دخل ابدا واساسا الحريم راح يلتفتون لك كشابه جميله وينبهرون فيك..,0
جات الحريم فرقتهم [URL],0
___ أنقطع وصله ولا أدريّ ويش حده والله أن فقده من كبار الخساااير / وديّ أعرف من وقف ضديّ وضده العواذل بايره والوقت باااير ..,0
[USR] [USR] على وقتها انتو كنتو على بول البعير,0
[USR] ماعندكم غير سالفة خاشقجي يا خوارج ام للتغطية على عقوبات شريفه وتحرير الحديده يا خنازير,1
[USR] [USR] [USR] لانكم خنازير واتباع هوا وخونه للإسلام,1
[USR] [USR]  اربع سنوات مادخلتوها تدخلوها ابشهر لا لا اليوم اكيد امكثر من شرب بول البعير اوليش تشرب هو انت بعير ابن بعير,1
[USR] [USR] هل تصدق نفسك أم أنك تتغابي وتعتقد أن الحقيقة يمكن أن يغطيها غربال كذبكم ..اللاجئون هم من طر… [URL],1
بس ياكثر قصص التحرش بالاطفال,0
يبدو انك قد اكثرت من بول البعير الصباحي… [URL],1
[USR] [USR] انت رجاع خود جرعة من بول البعير ولا تدخل بيناتنا يا زق,0
[USR] هندوس علي الاتنين واللي مش عاجبة يروح [URL],1
