text,label
"********Nuevo Video¡¡¡¡******* Muchos dicen que si sufres de acoso lo digas o hables, sin embargo no todos los acosadores tienen la misma reacción ante las consecuencias, unos simplemente nunca van a aprender y nunca van a entender a base de palabras. http",0
igual posta odio los pies capaz tenes pie feo y me jodes apoyandomelo en la cara y te pego un hachazo,0
Tendrían que pegarte a ti la paliza y que te calles de una puta vez para siempre http,0
Joven #Indocumentado Diseñó Aplicación para Ayudar a los #Inmigrantes http,0
@user @user Cállate zorra villers,1
"@user jajajajaj cállate perra, cumplime y súmale que me debes ir 1’ al Tasty Rails ‘conmigo’ 🤨",1
El inglés no tiene acentos. HOLA? Si no tienes ni puta idea cállate un poco chico.,0
Le dije a una chica que tengo rasgos arabes por la familia de mi papá y está fangirleando a full y no entiendo por qué,0
@user @user CÁLLATE QUE NO VAS A SER ASÍ LA RE PUTA QUE TE PARIO TAS RE FLACA LOCA QUIERO TU CUERPO,1
@user Venga sudaca a seguir en el zoo con la PUTA de tu abuela. Reportadito mijo. A llorar al yonki de tu abuelo,1
@user QUE TE CALLES GRAN HIJO DE PUTA,0
"Ha estado super ajustado, qué puta rabia. Mireya merecía, y de lejos, quedarse esta noche #OTGala7",0
si unf es acoso cibernetico todos estariamos presos dejen d decir estupideces RIDICULAS Q SON #iHeartAwards #BestBoyBand #CNCO,0
"Hoy, 20hrs, haremos un twittazo en contra Rodolfo Noriega, quien, pese a ser un incitador al odio e inmigrante, sigue en Chile. El hashtag, será #FueraRodolfoNoriega. http",1
Esta chica denuncia una violación invisibilizada y lo que os preocupa es que diga que el agresor tenía polla. Sois imbéciles. http,0
Se nos rien en la cara @user y a vosotros os suda la polla. http,0
"Odiame pero al mirarte a un espejo recuerda: yo soy agil y atractivo, tú eres una puta cerda Y es que tienes tanta tonteria y tienes tanta maldad, que en algun sitio de tu cuerpo se tiene que acumular",1
"Tenías un corazón de oro, no merecías terminar así. Un artista de la puta madre se fue, que feo sentimiento el que tengo.",0
@user @user @user @user Cállate hijo de puta yo que iba saber,0
A mí no me mires con esos ojos que te como toda la boca. — Comemela. http,0
@user Hija de puta! Mereces que suba la foto que me mandó ella maldita jajajajaja,1
Indocumentados sin salarios sin horarios vuelven los chicos del barrio,1
Por favor... http,0
@user @user Si era tan buena no estaría preso por ABUSO ACOSO VIOLACIÓN A UN MENOR. Que pague para que aprenda el y sus seres queridos.,0
"#DiablosTwitteros mínimo los 2 Canteranos que jugaron hoy se les vio bien. A León no se le puede sacar mucho por el poco contacto que tuvo. Pero lo de Gallegos y Castañeda de gran nivel, la primera camada que tiene realmente mano del Güero Real",0
@user Cállate puta rata despintada http,0
@user Cepenas estás vez No pasarás #otgala7 http,0
"Ni un inmigrante mas, por favor. http",1
PANAMÁ🇵🇦 | El central Johnatan Mosquera 🇨🇴 jugó partido completo en el empate 0-0 Árabe Unido ante Costa del Este FC http,0
@user CALLATE ANA TOY MAL CONTIGO PERRA,1
"escuchar #Árabe y mover el orto, van de la mano 💙",0
"@user Miriam trasmite lo mismo que Cepeda, una puta mierda. Claro que Mireya no se merecía la nominación, pero Cepeda si.",1
"""¡Menudo cachondeo! Los refugiados se van de vacaciones a sus """"peligrosos"""" países con las ayudas públicas que reciben http",1
⚫ Aquí @user saludando efusivamente y dando la bienvenida a los invasores que han saltado de manera ilegal y violenta la valla de #Ceuta agrediendo a la Guardia Civil. http,1
Puta madre😩 mi novia es una belleza 😍😩,0
"Que patético, vergonzosa la historia de chile, un país del tercer mundo sometido a USA que puso a Somoza, Trujillo y muchos otros patéticos dictadores sudacas http",1
Ascazo de negratas http,1
"Si tu eres San Puto, no quiere decir que ella sea una puta.",0
@user @user @user mmmmm ese es el argumento cínico que usan algunos para justificar una violación o acoso,0
- ¿Cuál es tu problema? - Mi novia es tremenda perra !!! http,1
@user Que exagerado que son!! Como van a gastar 1200 en un juguete!! Nosotros éramos 9 hermanos ( Antes no había direc tv ) mirá si iban a gastar 1200 x 9 .  Son Sudaca y quieren vivir como en europa.,0
"@user Gorda sorete, vaga. Mereces quedarte encallada hija de puta",1
Puedo pegarte un tubazo en la cara?,0
@user Eso se pasa con un simple 'PERRA YA CALLATE!!!',1
"Cuarto. Tienes 13/14 años ¿por qué aún piensas de esa forma? DEJA DE PENSAR QUE UNA MUJER ES UNA GUARRA POR ENSEÑAR SU CUERPO. Empieza a echar cabeza cielo, porque el mundo se te come.",0
@user @user En sudaca no,0
Te amamos pinche güero de mierda! http,1
"Me di cuenta que los periodistas son re mil fan de la palabra ""supuesto"" ante un caso de acoso o violación. http",0
Principales factores del #EfectoLlamada de #PedroSanchez⤵️  1️⃣ Anuncio de retirada de las concertinas.  2️⃣ Acogida a barcos de oenegés en las costas españolas.  3️⃣ Universalización de la sanidad pública.  http,0
"-¿eres poblana? -soy colombiana -¿y por qué eres güera? en Colombia TODAS son morenas, fui a Colombia 3 veces. -ok, mentí 🙄 solo me pinto el cabello",0
@user < cuando porque poco más puede hacer maldita zorra tetona. No mereces el apellido Bathory.-,1
@user @user Comemela perro pa que hables de otros equipo payaso,0
"@user Te lo tenías guardado a Kevin , zorra callada",1
@user Hoy toda esta escoria está callada me gustaría oírlos hablar #HDPasesinos,0
Esta chaqueta de @user ya puede ser tuya y además por una buena causa http @user @user @user #Musica #Solidaridad #Refugiados http,0
"Que me estás contando?!?!? Una puta mierda, así de claro. Ana ni de coña se merecía estar nominada, si queréis nomi… http",0
Yo veo a mujeres destruidas por acoso laboral y callejero. Otras con depresión debido a violación sexual o maltrato físico. Y conocí a varias que se suicidaron por este tipo de comportamientos machistas. Vas a seguir con tu show pobre? http,0
@user @user Calla maldito hijo de. Puta...callate miserable perdedor te dieron por el culo por la Alcal… http,0
@user @user @user Pero el escenario que describe no es de acoso. Es de violación y asesinos,0
imágenes exclusivas de Casado y Rivera ante la valla de Melilla. http,0
@user Es mas estrella porque es mas guapete y no es sudaca. Pero Falcao ganaba partidos él solo y Griezmann no.,0
@user @user cállate estúpida perra,1
"DE NUESTRAS GUERRAS, LOS ASESINOS NOS TAEN SUS GUERRAS EN NUESTRAS TIERRAS Y NUESTRA ES CON LA DICTADURA FRANQUISTA..... YA HABLAREMOS COMO SOLUCIONAR DEL TODO EL MUNDO AYUDA A LOS ÁRABES , TODA ÁFRICA, ESTO EEUU RUSIA, EUROPA, ETC... PERO SOLUCIÓN PORQUE VUELVAN A SUS TIERRAS http",1
buen decia mi abuelo ... la mas callada y la que dice que no es la mas puta http,1
"Va una mujer tonta, valga la redundancia.",1
"yo; esto esta para mandar a captura bizarra valentina; no callate yo te mato, esto no sale de vos mi perra y mi familia JAJAJAJAJAJAJA LA AMO LA AMO",0
"@user @user @user @user La puta madre. “me dejaste callada, perdida enamorada, por eso quiero más quiero más quiero maaaaas...tu mirada ay ay ayyy tan solo en un segundo...” soy fan de este tema JAJAJAJAJ",0
"#WK12CL como hacen ganar a la pala Okada, Naito lo merecia. Puta q estoy enojado!!!",0
Cardi B se ve que como novia es súper perra. Soy su fan,1
"Que tiene que venir un sudaca de Miami a decir en Telecirco que, Pedro Sanchez están convirtiendo este país en el tercer mundo, porque le han agredido una mafia de manteros. Gracias PSOE, gracias al socialismo. Que buena imagen estamos dando.",1
"@user Genial! Estupenda tecnología para unir 🇪🇸 con 🇲🇦 y sustituir las concertinas y vallas de Ceuta y Melilla, para que los inmigrantes ilegales puedan invadirnos a velocidad supersonica, su socio, George Soros, estaría encantado 👇  #EleccionesYa   #StopInvasion  #SanchezDimision http",1
MIRA TODO LO QUE DESPERDICIASTE LA PUTA QUE TE PARIO NO TE MERECES VIVIR http,0
@user @user Cállate puta,1
Le estoy enseñando a árabes decir “pinche puta” 😂😂😂😂 ¿En que momento me volví la mexicana que prometí jamás ser? 🤦🏾‍♀️😂,0
Somos yo y mi güero 😘 http,0
"había un chabon diciendo que carl merecía morir, bloqueado por hijo de puta #TWD8enFOX",0
"@user @user Pero cállate hijo de la gran puta,si no te van a invitar a 'el faro' antes te tirarian por la Bahía con lastre al cuello...payaso",0
Me gustó un video de @user http MAQUILLAJE ARABE / KIM KARDASHIAN - ARAB MAKEUP KIM KARDASHIAN INSPIRED,0
"A este paso,  con Sánchez,  hasta la ablación a las hijas adolescentes de los inmigrantes subsaharianos será cubierta por la Seguridad Social",1
El enojo de una mujer es como la luz de 'Check Engine'... no tienes ni puta idea qué está pasando y es mejor esperar a que se apague solo...,1
"Si llamas “así” a tu mujer es normal que pase de tu puta cara. Y si encima te enfadas tú, tienes un problema bastante gordo. Pobre mujer. #muñecachonda",0
"LO QUE A EUROPA NO LE GUSTA OIR Y LE LLAMA POPULISMO: LA INVASION AFRICANA, desde dónde salen los asaltos a las vallas, las decenas de pateras con inmigrantes ilegales, y los contínuos fardos de haschis?,... http",1
@user Callate hijo de puta CALLATEEE,0
"@user desnudas provocais al igual que un hombre, simplemente porque es un instinto humano.",1
FLORENCIA GANO LA PUTA MADRE SE LO RE MERECIA AAAAAAAAA,0
@user @user Que paren un mes y despues nos independizamos nosote@user de ell@ s. Y toda la frontera un muro de hormigón y tres vallas de concertinas.,0
Los putos #MoroMierdas envenenan a los perros y exigen su prohibición. Mi perro es más limpio que cualquier piojoso de estos  http http,1
"""Horrible. Nadie ni nada te obliga a violar a http de los refugiados del Aquarius: """"Me obligaron a violar a menores y animales durante meses"""" http vía @user""",0
"Vanessa Diamonds ( tengo que especificar entre mis Vanessas) lo que necesita es un negrata rico, como su heroína la Jenner. Que haya mucho postu pero que a la hora de la verdad la tenga pequeña.",0
"mi papá pensó q Luli rendía hoy y me preguntó cómo le fue, la puta madre papá cállate mejor😂",0
Bronceado 2018 goals he ido al kebap y me han hablado en árabe.  ✔ misión cumplida,0
ese poder q tenia topo para cuando lo interrumpías te hacía callar de una con el “cállate puta”,1
"- Es verdad Sr. GC q mientras le echaban ácido junto con  cal viva por la espalda, le daban con una barra de hierro y le tiraban piedras usted amenazó e insultó a los 200 inmigrantes que saltaban la valla?  - No, yo sólo les dije ""Mohas, no continueis así que eso eso duele"" http",0
"@user @user Entonces, si seguimos esa lógica, el acoso sexual contra la mujer es más grave que el acoso sexual contra el hombre sólo porque registra más casos? Me sorprende dicha interpretación viniendo de vos, Clara.",0
@user Callate vos pedazo de escoria #ParaguayNeedsShawn,0
"La delgada y filosísima línea entre culpabilizar a la víctima de acoso y aventarle en la cara el ejercicio de honestidad moral: Tú fuiste parte de ese sistema y te callaste, hasta hoy que ya no tienes mucho que perder, vienes y lo señalas.",0
"""A mí querido Ex, ese que me puso el cuerno y embarazó una chola puta:  Felicidades por tu compromiso! Espero seas muy feliz con la prieta """"güera"""" esa. Mis mejores deseos Babe!💜  - Besitos con cariño siempre 💋  #LEL #YouNeverLovedMe""",1
"VAMOS FLOR LA PUTA MADRE, TE LO RE MERECES GROSA!!!! @user",0
Los fascistas salen de la ratonera para atacar a los 100 inmigrantes que han logrado saltar la valla de Ceuta. Asco de prensa y partidos políticos que se pelean por lograr los votos de los fascistas. Ningún ser humano es ilegal. #Ceuta  #FelizMiércoles http,0
ESTOY LLORANDO OS LO JURO ROI QUE PUTA ALEGRÍA TE LO MERECES TANTO #OTGala7,0
Mami puso una emisora con canción árabe y siento que en cualquier momento vamos a explotar.💣,1
A ver quién paga la factura y cómo se reparten el marrón de dejar inmigrantes ilegales sueltos por sus ciudades (y que los votantes no de lo hagan pagar dentro de un año)... http,1
"@user @user Equipo chico que represento a la Selección Colombia, ha tenido en sus filas a jugadores históricos de nuestro país, 1 vez semifinalista de libertadores y sudaca. siglo XXI: tengo 3 titulos, tu 2, que concidencia que al morir tu narco, no volviste a ganar despues de 24 años.",0
"Démosle papeles a todos, sanidad, pagas, que vendan sin problema productos falsificados (para el beneficio de mafias) y quejemonos la las siguientes subidas de impuestos. España, ser cool es caro",1
"Editar, además de complicado, es lo que hace de algo que merezca la pena o no, porque puedes haber grabado la puta hostia de planos, que si no los montas bien, con un sentido y los maquillas atractivamente, se va a la mierda.",0
"@user Vos no mereces vivir PUTA REGALADA, PAPONUDA",1
"@user @user ¿No provocaron? ¡ahora sostienen los monos, sus hijos de puta!",0
@user @user OJETE HIJO DE PUTA MARICON LAMBE HIEVOS RATERO MANTENIDO ESO ERES NO MERECES NADA,0
¿Los árabes impartirían clases de religion catolica en sus escuelas??  Noooo! Lapidarian al que lo propusiese.,1
"Virtuoso, griego, alto, guapo, güero, hermosa expresión. Si me anda tronando la reversa. http",0
@user Es q hay gente que va provocando. Esa puta gente que se dedica a enseñar la cara... no te dan ganas de partírsela? A mí mucha... deberían no ir enseñándola porq luego una no se puede contener y llueven hostias,0
Cualquier pretexto es bueno para ser puta y enseñar las nalgas 🙄🙄🙄 http,1
"@user Joder, menuda escoria de persona, ¿no? ¿Cómo narices se puede ir así por la vida? Vomito...",0
me acuerdo cuando le dije en anon callate perra hijueputa JAJAJAJAJAJ,1
"@user callate zorra impura, trabajo para mantenerte a vos juanrro de mierda",1
"#UnionGC se querellará por los heridos en #Ceuta    Se emprenderá acciones penales por las lesiones causadas a los 7 agentes heridos esta mañana durante el asalto masivo por parte de un grupo de inmigrantes subsaharianos, en la valla fronteriza con Ceuta  http",0
"Placer morboso posar la punta de mi polla en tu coño y empujar despacio, sentir como se amolda a mis venas, la presión al pasar, ese calor húmedo que me pone tan cachondo http",0
@user paloma cállate la boca que sos de flaca hija de perra una envidia,1
¿Estás en contra de Erdogan? Pues te ponemos una foto con una polla en la cara y manipulamos el titular. http,0
"Calláte Rossi, la recalcada concha de la lora puta...",1
"@user Jajaja respondes este y no los otros tweets, callate marico en serio no tienes ni puta idea de que hablas",0
A los límites del humor le ponen concertinas si es negro.,0
"-Mamá, mamá, ¿por qué la novia va vestida de blanco? -Porque es el día más feliz de su vida. -¿Y por qué el novio va vestido de negro?",0
El asesinato de una joven en Iowa por un hombre indocumentado está siendo utilizado a debate sobre la inmigración  http vía @user,0
Esto te pasa por ser una zorra.. Toma taponazo en la cara 😂😂😂😂😂 http,1
"Hombres que no respetan a las mujeres ... Todos los dias se ven actos inhumanos....violaciones a niñas/os, acoso en… http",0
@user @user @user asi le digo a tu mami callate perra,1
Escuelas públicas enseñando a bebés a cantar: Cargol treubanya vuy sortir d'España. Lo estais haciendo de puta madre,0
Mi papá me acaba de enseñar un video de una perra estresada y me dijo que era yo. 🙄🙄,1
@user @user No mereceis estar en 1 division sois la verguenza de la liga puta depor,0
"Entonces el cronograma es el siguiente (y ódienme, yo no tengo compromisos con nadie):  En la cuerda floja en Liga porque no ganamos.  Afuera en Copa, con Envigado.  Perdemos los clásicos por Sudaca.  Se pierden las esperanzas en Liga.  ""Ganes o pierdas"". Sale Sanguinario. Jodidos. http",0
@user @user Cállate puta,1
@user Publica una foto con una polla metida en tu culo bb,0
"Cambio fachas por inmigrantes, y regalo Valle de los caídos.",0
Emiratos Árabes y el Dubai International Financial Centre quieren crear el primer sistema de resolución de disputas basado en blockchain e integrado en un sistema judicial http,0
"@user @user Recopa sudaca, recopa Mercosur no la jugamos",0
Hasta que le sacaron el culo al 'sudaca'.,1
Siento que mi güera @user vino a rompernos el estereotipo de la tía que se la pasa cuidando a sus chingos de plantas en su casa y a sus gatos.,0
"@user @user @user @user Qué liberales y progres sois toda la escoria que intentáis defender un asesinato, Dios quiera que no le toque a un ser querido vuestro, veréis el asco que produce ver este tipo de comentarios. Sois patét",0
No puedo creer que recién me doy cuenta de lo hija de puta que era con personas que no se merecían mi mal carácter.,0
"Esta encontra  del racismo pero usa chingos de filtros para verse más blanca , y se pinta el cabello de güera. No mames compa",1
"@user Disculpa, tú eres ese al que llaman Jordi el niño polla?",0
@user Como pueden permitir eso? Si fuera una hermana o hija de agun manifestante. Tambien se manifestarian para sacar a ese violador de la carcel?,0
Estos dos moromierdas son los que han matado a Adrien. R.I.P. http,1
@user vos callate puta del orto 😂,1
"Teñida del orto me dice el cara de artesanía prehispánica. Seguís siendo sudaca amigo, por algo no podes irte a tu alemania natal. http",1
"Esperamos que se devuelvan  a sus paises de origen a estos dictadores inadaptados, árabes,  musulmanes, esperando tb., vuelvan a ser felices en sus paises de origen, con sus fiestas, religiones, etc, sin... http",1
"@user La chica que compite hoy con él por quedarse sí es homófoba, por cierto. Y bastante más entrometida, y… http",0
@user pues blokea a quien te de la gana comepollas de florentino gordo q no ves la puta realidad callate ya botijo,0
"En @user: España sigue en la diana del yihadismo en el primer aniversario del 17-A http Pero mientras el Ministro del Interior, quiere quitar concertinas y defiende la llegada de sin papeles, sin poder controlar quienes son y que objetivos tienen.",1
Están ya detenidos estos salvajes indocumentados? http,1
"Que lindo levantarse un domingo sin resaca, sin problemas ni peleas y como si no fuese suficiente bueno mi papi me espera con comida árabe 🤤🤤🤤🤤",0
"No es a huevo venir con tus tops y enseñando en el gym pinche puta, vine a entrenar no a saber de qué manera te la puedo meter.",1
"@user No tienes globitos en tu perfil, que te follen zorra no mereces vivir,",1
De mis punterías. Tu eres la puta mayor,1
Y tú eres una perra racista con un enorme sentimiento de inferioridad. Por eso tienes que venir a Twitter buscando protagonismo a costa de soltar mierda aprovechando una desgracia. Deseo que esta sea la última noche de tu vida que te vayas a dormir. http,1
Iros a la mierda hijos de la gran puta! #estacamisetanolamereceis,0
Los de la Under le pasaron todo su pene por la cara a Sudaca en traer al gran papacho,1
Lo tuyo y lo mio no es oficial pero tu no eres cualquier puta tu eres especial.,1
"Cristina ve cámaras y se descontrola. No es cadena, la puta madre callate ya.",0
Los que asaltaron la valla de Ceuta con lanza-Llamas y con cal viva  ¿ También son victimas http,1
"""Una CIS racista y transfoba nos va a explicar lo que es la transfobia... Ella que no es racista hablando de """"simios negratas"""" que es """"ordenada"""".  Claro que si!! http 10 de la mañana y ya aguantando a TERFS!!!! http",1
@user no puta levanta tu coño puta busca trabajo puta consigue un negocio puta chupa una polla puta,1
"OJALA VALLAS PRESO HIJO DE PUTA, VOS TE MERECES LO PEOR! Y NO TE HICISTE NADA ASCECINO⛔⛔⛔ http",0
@user @user @user @user Coño ya!,0
La introducción de los discursos de disculpa de los acusados de acoso sexual este año: http,0
"Tres indocumentados, narcóticos y armas fueron asegurados durante un cateo domiciliario en Calexico. http #LaCrónicaBC http",0
@user Te pones bien cachonda hija de tu puta madre ahkkkk Te amo maaaaaaaaaas Ya lo sabia ahk Y tu eres mi puta favoritaaaaa <33333333,1
El asesinato se hace en nombre del Antifascismo. Imbeciles como tú @user hacen que esta escoria crezca. http,0
"@user Lo peor de todo es que tú eres parte de la culpa de la destrucción de Venezuela hijo de la grandísima PUTA, y encima sigues siendo chavista MALPARIDO. ahora no se valen arrepentimientos tienen 18 años llevando PALO y pasando roncha y es ahorita e",0
@user Me la has puesto como un tanque apuntando a un campanario negrata,0
"@user Por lo del productor que acusaron varias actrices de violacion o acoso. Una dijo que meryl sabia y no dijo nada, Meryl despues dijo que era mentira que nunca supo nada y ahora en eeuu hay pegados carteles en contra de ella",0
"@user Estudiante Sueca Elin Ersson, Impide Deportación De Un Solicitante De Asilo Afgano http",0
"Señorias, mas de 100 inmigrantes africanos asaltan la valla de Ceuta y agreden a 7 guardia civiles con acido y cal viva, pero esten tranquilos, son unos angelitos que solo vienen a buscar trabajo y no son violentos.  Eso son inventos de los fachas intolerantes. http",1
@user si imbecil mas vale que no te vayas con ninguna zorra,1
@user @user Pero qué dices de hatear? Si no tienes ni puta idea cállate,0
"Si quieres delinquir,cobrar sin hacer nada,sin papeles, por ser de otra raza,VENID A ESPAÑA!A LOS ESPAÑOLES QUE NOS JODANNNNNNNNNNNNNNNNNN!(eso no es racismo no,si se putea a un blanco).",1
me follo a los negratas,1
Esta puta blanca no se calla! Ya cállate con tu chugar daddy! Puro pinche chugar daddy! A nadie le importa pendeja!,1
Esto es lo que está importando Sánchez a Europa por la vía de la inmigración ilegal. Los africanos y árabes son pueblos con culturas primitivas donde el más fuerte se come al débil (literalmente). Y los más débiles como las mujeres son tratadas como esclavas sexuales. http,1
@user Puta bollera callate ya,1
"@user @user @user Es preocupante que todas las fantasías sean hacernos daños y follarte a tu hija, yo me lo miraría",0
"@user @user ¡Sí se puede! Todos los imbéciles que estarán jaleando a Reverte por dejar a esa zorra lesbiana en su sitio. Al menos el asco que da Reverte es parte de un personaje que le da de comer, los otros lo hacen gratis.",1
@user Por la violacion de la democracia en Centro y Sur América. .. donde la escoria de izquierda quiere imponer su fracaso.,0
"TE QUIERO ROI COÑO, ANA TE LO MERECES MI NIÑA. CRUZA LA PUTA PASARELA DANDO BRINCOS #OTGala7",0
#xxx #gratis Vídeo porno de una chica árabe (9:21) Árabes - http,0
"Fui a recoger comida a nombre de mi papá! Y no estaba ni a nombre de : Carlos, Ricardo, güero, Sosa, Carlitos, Carlillos, ni nada. Porqué obviamente estaba al nombre de Chucky. 🙄🙄",0
@user Jajajajajaja que perra cállate // resolución de 2018 poner atención,1
@user Ayúdanos a promover el Movimiento SEMEN!! Un RT!,0
@user Cierto tú eres un hijo de puta más ratero y corrupto de este narcoestado y AMLO es decente hasta la comparación ofende!,0
"La ropa de los indocumentados es cada vez más horrible, me dan pena chabon, los colores, los modelos, todo, asqueroso.",1
@user Callate hija de puta traidora a la patria. Saqueaste el país ladrona.,1
¿Qué tiene una mujer de 40 entre las tetas que no tiene una de 20? El ombligo.,1
@user Puta madre coño cállate !,0
"Me acuerdo la primera vez que me pinté el cabello güero, dije “solo una vez para quitarme la espinita” LOOOOLLL.",0
"@user @user Aunq me duela decirlo, esta familia después de ver hace semanas a los inmigrantes de la valla de Ceuta, como quedaron impunes y a ninguno de ellos se les disparo despues de agredir a agentes de la autoridad (y no con un cuchillo, con cosas peores), entiendo q pidan lo q piden.",1
@user HIJA DE PUTA CÁLLATE AJSJAJAKAJAJAJSJ,1
Currently reading http CUANDO VAYAN PERDIENDO EL MIEDO SE IRAN HACIENDO DUEÑOS DE LAS CALLES EN FORMA VIOLENTA,1
